"name","Closing price","Volume","Adjusted closing price","date"
"GPC",93.74,562663,93.74,2015-05-20
"GPC",93.57,420489,93.57,2015-05-21
"GPC",93.54,407362,93.54,2015-05-22
"GPI",86.69,299683,86.69,2015-04-23
"GPI",86.54,124540,86.54,2015-04-24
"GPI",85.5,321580,85.5,2015-04-27
"GPI",83.7,331965,83.7,2015-04-28
"GPI",80.77,489911,80.77,2015-04-29
"GPI",78.98,554486,78.98,2015-04-30
"GPI",80.86,276614,80.86,2015-05-01
"GPI",80.86,295087,80.86,2015-05-04
"GPI",79.41,327114,79.41,2015-05-05
"GPI",79.65,257954,79.65,2015-05-06
"GPI",80.02,305188,80.02,2015-05-07
"GPI",80.32,223100,80.32,2015-05-08
"GPI",81,173654,81,2015-05-11
"GPI",81,198741,81,2015-05-12
"GPI",81.05,190121,81.05,2015-05-13
"GPI",81.54,349939,81.54,2015-05-14
"GPI",82.66,248639,82.66,2015-05-15
"GPI",83.63,153570,83.63,2015-05-18
"GPI",83.82,149653,83.82,2015-05-19
"GPI",83.42,163401,83.42,2015-05-20
"GPI",83.59,136150,83.59,2015-05-21
"GPI",82.61,161604,82.61,2015-05-22
"GPK",14.73,5861752,14.73,2015-04-23
"GPK",14.74,4919571,14.74,2015-04-24
"GPK",14.51,4128044,14.51,2015-04-27
"GPK",14.68,3211782,14.68,2015-04-28
"GPK",14.44,3015109,14.44,2015-04-29
"GPK",14.1,6124354,14.1,2015-04-30
"GPK",14.44,5233590,14.44,2015-05-01
"GPK",14.56,2541703,14.56,2015-05-04
"GPK",14.32,5088418,14.32,2015-05-05
"GPK",14.35,3016708,14.35,2015-05-06
"GPK",14.53,2365442,14.53,2015-05-07
"GPK",14.69,2463702,14.69,2015-05-08
"GPK",14.73,2152015,14.73,2015-05-11
"GPK",14.63,1641748,14.63,2015-05-12
"GPK",14.66,1853608,14.66,2015-05-13
"GPK",14.87,1790951,14.87,2015-05-14
"GPK",14.79,2314241,14.79,2015-05-15
"GPK",14.87,2950198,14.87,2015-05-18
"GPK",14.86,2172360,14.86,2015-05-19
"GPK",14.78,1889936,14.78,2015-05-20
"GPK",14.75,1608973,14.75,2015-05-21
"GPK",14.61,1683563,14.61,2015-05-22
"GPN",101.71,335216,101.71,2015-04-23
"GPN",101.79,352557,101.79,2015-04-24
"GPN",101.36,275668,101.36,2015-04-27
"GPN",100.98,522242,100.98,2015-04-28
"GPN",101.9,437340,101.9,2015-04-29
"GPN",100.28,643855,100.28,2015-04-30
"GPN",101.07,375364,101.07,2015-05-01
"GPN",100.92,359248,100.92,2015-05-04
"GPN",101.07,556720,101.07,2015-05-05
"GPN",101.29,554935,101.29,2015-05-06
"GPN",101.36,504931,101.36,2015-05-07
"GPN",101.88,606029,101.88,2015-05-08
"GPN",102.17,410491,102.17,2015-05-11
"GPN",101.48,452154,101.48,2015-05-12
"GPN",102.73,500665,102.73,2015-05-13
"GPN",104.56,689436,104.56,2015-05-14
"GPN",104.2,610982,104.2,2015-05-15
"GPN",105.24,615905,105.24,2015-05-18
"GPN",105.38,666803,105.38,2015-05-19
"GPN",104.17,851225,104.17,2015-05-20
"GPN",105.4,659981,105.4,2015-05-21
"GPN",105.1,347993,105.1,2015-05-22
"GPOR",49.49,1510257,49.49,2015-04-23
"GPOR",48.74,1162645,48.74,2015-04-24
"GPOR",48.08,902418,48.08,2015-04-27
"GPOR",48.33,1173379,48.33,2015-04-28
"GPOR",48.62,1867961,48.62,2015-04-29
"GPOR",48.94,1729042,48.94,2015-04-30
"GPOR",49.35,1550354,49.35,2015-05-01
"GPOR",49.03,1434459,49.03,2015-05-04
"GPOR",47.06,1741797,47.06,2015-05-05
"GPOR",45.42,1803379,45.42,2015-05-06
"GPOR",44.72,1906541,44.72,2015-05-07
"GPOR",45.85,2219317,45.85,2015-05-08
"GPOR",44.93,1143648,44.93,2015-05-11
"GPOR",45.61,949501,45.61,2015-05-12
"GPOR",45.79,1710417,45.79,2015-05-13
"GPOR",46.055,1553960,46.055,2015-05-14
"GPOR",47.11,1329652,47.11,2015-05-15
"GPOR",46.16,1997843,46.16,2015-05-18
"GPOR",44.81,1175476,44.81,2015-05-19
"GPOR",45.36,1074141,45.36,2015-05-20
"GPOR",46.02,1018956,46.02,2015-05-21
"GPOR",46.53,942659,46.53,2015-05-22
"GPRE",31.33,554296,31.33,2015-04-23
"GPRE",31.77,660292,31.77,2015-04-24
"GPRE",30.8,944667,30.8,2015-04-27
"GPRE",32.15,1593838,32.15,2015-04-28
"GPRE",31.1,1933385,31.1,2015-04-29
"GPRE",31.14,642161,31.14,2015-04-30
"GPRE",31.02,514302,31.02,2015-05-01
"GPRE",29.89,688063,29.89,2015-05-04
"GPRE",29.8,737872,29.8,2015-05-05
"GPRE",31,851355,31,2015-05-06
"GPRE",30.55,547588,30.55,2015-05-07
"GPRE",31.545,578592,31.545,2015-05-08
"GPRE",31.83,702287,31.83,2015-05-11
"GPRE",31.24,518887,31.24,2015-05-12
"GPRE",31.88,782060,31.88,2015-05-13
"GPRE",31.87,611856,31.87,2015-05-14
"GPRE",31.67,368761,31.67,2015-05-15
"GPRE",31.42,515421,31.42,2015-05-18
"GPRE",32.25,1367430,32.25,2015-05-19
"GPRE",31.3,877576,31.3,2015-05-20
"GPRE",32.36,1001293,32.36,2015-05-21
"GPRE",32.36,479721,32.36,2015-05-22
"GPS",41.22,1942681,41.22,2015-04-23
"GPS",40.86,1680872,40.86,2015-04-24
"GPS",39.96,4498462,39.96,2015-04-27
"GPS",39.92,3144573,39.92,2015-04-28
"GPS",39.67,4671705,39.67,2015-04-29
"GPS",39.64,3269755,39.64,2015-04-30
"GPS",40.16,2256090,40.16,2015-05-01
"GPS",40.06,1766612,40.06,2015-05-04
"GPS",39.36,3289909,39.36,2015-05-05
"GPS",39.68,3384297,39.68,2015-05-06
"GPS",40.04,2816654,40.04,2015-05-07
"GPS",39.61,5466578,39.61,2015-05-08
"GPS",39.87,3123747,39.87,2015-05-11
"GPS",38.36,12202028,38.36,2015-05-12
"GPS",38.57,4001431,38.57,2015-05-13
"GPS",38.16,5776368,38.16,2015-05-14
"GPS",38.89,3980258,38.89,2015-05-15
"GPS",39.25,4175536,39.25,2015-05-18
"GPS",38.62,4753864,38.62,2015-05-19
"GPS",38.67,4657256,38.67,2015-05-20
"GPS",38.56,7455895,38.56,2015-05-21
"GPS",38.01,5828382,38.01,2015-05-22
"GPT",27.86,403887,27.86,2015-04-23
"GPT",28.14,388144,28.14,2015-04-24
"GPT",27.85,460097,27.85,2015-04-27
"GPT",28,394468,28,2015-04-28
"GPT",27.54,424067,27.54,2015-04-29
"GPT",27.34,1479290,27.34,2015-04-30
"GPT",27.02,590665,27.02,2015-05-01
"GPT",27.39,493177,27.39,2015-05-04
"GPT",26.62,772482,26.62,2015-05-05
"GPT",26.37,536096,26.37,2015-05-06
"GPT",26.56,562794,26.56,2015-05-07
"GPT",26.95,537120,26.95,2015-05-08
"GPT",26.53,1062515,26.53,2015-05-11
"GPT",26.75,1086784,26.75,2015-05-12
"GPT",26.55,387099,26.55,2015-05-13
"GPT",27.2,823840,27.2,2015-05-14
"GPT",27.47,401992,27.47,2015-05-15
"GPT",27.59,1190132,27.59,2015-05-18
"GPT",26.9,933608,26.9,2015-05-19
"GPT",26.86,418813,26.86,2015-05-20
"GPT",27.2,951874,27.2,2015-05-21
"GPT",27.01,391972,27.01,2015-05-22
"GPX",35.12,31956,35.12,2015-04-23
"GPX",34.83,36379,34.83,2015-04-24
"GPX",34.49,54117,34.49,2015-04-27
"GPX",35.04,38682,35.04,2015-04-28
"GPX",34,23507,34,2015-04-29
"GPX",32.59,47536,32.59,2015-04-30
"GPX",32.77,39829,32.77,2015-05-01
"GPX",32.9,62428,32.9,2015-05-04
"GPX",31.41,205478,31.41,2015-05-05
"GPX",32.17,171575,32.17,2015-05-06
"GPX",31.89,103530,31.89,2015-05-07
"GPX",32.52,44957,32.52,2015-05-08
"GPX",32.7,26425,32.7,2015-05-11
"GPX",32.58,30900,32.58,2015-05-12
"GPX",32.62,78977,32.62,2015-05-13
"GPX",32.72,44369,32.72,2015-05-14
"GPX",32.85,84345,32.85,2015-05-15
"GPX",32.59,44221,32.59,2015-05-18
"GPX",32.47,28531,32.47,2015-05-19
"GPX",32.42,23824,32.42,2015-05-20
"GPX",31.82,30364,31.82,2015-05-21
"GPX",31.45,40097,31.45,2015-05-22
"GRA",96.96,1506196,96.96,2015-04-23
"GRA",97.07,791085,97.07,2015-04-24
"GRA",97.19,692339,97.19,2015-04-27
"GRA",97.47,684497,97.47,2015-04-28
"GRA",97.72,619628,97.72,2015-04-29
"GRA",96.72,683717,96.72,2015-04-30
"GRA",97.33,494137,97.33,2015-05-01
"GRA",97.26,349912,97.26,2015-05-04
"GRA",96.38,363755,96.38,2015-05-05
"GRA",96.56,302001,96.56,2015-05-06
"GRA",95.82,510539,95.82,2015-05-07
"GRA",96.11,418306,96.11,2015-05-08
"GRA",95.69,352683,95.69,2015-05-11
"GRA",95.36,525391,95.36,2015-05-12
"GRA",95.41,424567,95.41,2015-05-13
"GRA",96.62,583229,96.62,2015-05-14
"GRA",96.95,330754,96.95,2015-05-15
"GRA",96.77,716197,96.77,2015-05-18
"GRA",96.98,341121,96.98,2015-05-19
"GRA",97.67,478967,97.67,2015-05-20
"GRA",98.3,364482,98.3,2015-05-21
"GRA",98.65,369583,98.65,2015-05-22
"GRC",28.59,62682,28.59,2015-04-23
"GRC",27.99,48186,27.99,2015-04-24
"GRC",27.69,51319,27.69,2015-04-27
"GRC",28.35,68094,28.35,2015-04-28
"GRC",27.87,31825,27.87,2015-04-29
"GRC",27.11,56900,27.11,2015-04-30
"GRC",27.31,53896,27.31,2015-05-01
"GRC",27.44,40500,27.44,2015-05-04
"GRC",26.89,55722,26.89,2015-05-05
"GRC",27.43,41301,27.43,2015-05-06
"GRC",27.81,33406,27.81,2015-05-07
"GRC",27.22,45540,27.22,2015-05-08
"GRC",26.96,33480,26.96,2015-05-11
"GRC",27.05,39335,27.05,2015-05-12
"GRC",27.1,18281,27.1,2015-05-13
"GRC",27.31,26008,27.31,2015-05-14
"GRC",27.04,38678,27.04,2015-05-15
"GRC",27.19,48872,27.19,2015-05-18
"GRC",27.15,25867,27.15,2015-05-19
"GRC",26.97,19625,26.97,2015-05-20
"GRC",27.25,17955,27.25,2015-05-21
"GRC",26.88,21009,26.88,2015-05-22
"GRIF",32.12,4,32.12,2015-04-23
"GRIF",32.3,2121,32.3,2015-04-24
"GRIF",32.1,2409,32.1,2015-04-27
"GRIF",31.51,3331,31.51,2015-04-28
"GRIF",31.47,612,31.47,2015-04-29
"GRIF",31.31,263,31.31,2015-04-30
"GRIF",31.31,62,31.31,2015-05-01
"GRIF",32.19,4370,32.19,2015-05-04
"GRIF",32.19,188,32.19,2015-05-05
"GRIF",32.19,1143,32.19,2015-05-06
"GRIF",32.2,5936,32.2,2015-05-07
"GRIF",31.5104,257,31.5104,2015-05-08
"GRIF",31.132,29177,31.132,2015-05-11
"GRIF",31.38,1109,31.38,2015-05-12
"GRIF",31.2,677,31.2,2015-05-13
"GRIF",31.645,2673,31.645,2015-05-14
"GRIF",31.98,2427,31.98,2015-05-15
"GRIF",31.98,1,31.98,2015-05-18
"GRIF",31.5,590,31.5,2015-05-19
"GRIF",32.11,749,32.11,2015-05-20
"GRIF",32,835,32,2015-05-21
"GRIF",32,12,32,2015-05-22
"GRMN",47.14,1148146,47.14,2015-04-23
"GRMN",46.19,1982910,46.19,2015-04-24
"GRMN",46.43,1512060,46.43,2015-04-27
"GRMN",47.49,2299089,47.49,2015-04-28
"GRMN",45.54,4008899,45.54,2015-04-29
"GRMN",45.19,2490098,45.19,2015-04-30
"GRMN",45.86,901081,45.86,2015-05-01
"GRMN",45.7,1145053,45.7,2015-05-04
"GRMN",45.285,1313974,45.285,2015-05-05
"GRMN",45.3,1103544,45.3,2015-05-06
"GRMN",45.405,799311,45.405,2015-05-07
"GRMN",45.94,827009,45.94,2015-05-08
"GRMN",46.72,1702961,46.72,2015-05-11
"GRMN",45.94,878315,45.94,2015-05-12
"GRMN",46.12,1300973,46.12,2015-05-13
"GRMN",46.17,1166286,46.17,2015-05-14
"GRMN",46.2,689274,46.2,2015-05-15
"GRMN",46.12,786965,46.12,2015-05-18
"GRMN",46.06,940807,46.06,2015-05-19
"GRMN",46.05,760983,46.05,2015-05-20
"GRMN",45.94,841093,45.94,2015-05-21
"GRMN",45.95,672732,45.95,2015-05-22
"GRPN",7.15,7539930,7.15,2015-04-23
"GRPN",7.115,8472466,7.115,2015-04-24
"GRPN",7.01,6542660,7.01,2015-04-27
"GRPN",7,8760610,7,2015-04-28
"GRPN",7.07,8005199,7.07,2015-04-29
"GRPN",6.92,10186012,6.92,2015-04-30
"GRPN",6.79,16656957,6.79,2015-05-01
"GRPN",7.04,12514415,7.04,2015-05-04
"GRPN",6.84,17907428,6.84,2015-05-05
"GRPN",6.32,29785895,6.32,2015-05-06
"GRPN",6.41,15160823,6.41,2015-05-07
"GRPN",6.63,15004188,6.63,2015-05-08
"GRPN",6.79,11059868,6.79,2015-05-11
"GRPN",6.73,8618479,6.73,2015-05-12
"GRPN",6.73,7738097,6.73,2015-05-13
"GRPN",6.61,8854761,6.61,2015-05-14
"GRPN",6.61,7685646,6.61,2015-05-15
"GRPN",6.54,5118126,6.54,2015-05-18
"GRPN",6.63,5445528,6.63,2015-05-19
"GRPN",6.54,7808381,6.54,2015-05-20
"GRPN",6.51,4891799,6.51,2015-05-21
"GRPN",6.54,5073230,6.54,2015-05-22
"GRUB",46.25,704186,46.25,2015-04-23
"GRUB",46,788925,46,2015-04-24
"GRUB",47.18,1808389,47.18,2015-04-27
"GRUB",45.3,3642294,45.3,2015-04-28
"GRUB",40.85,9202021,40.85,2015-04-29
"GRUB",41.17,3661688,41.17,2015-04-30
"GRUB",40.09,2551951,40.09,2015-05-01
"GRUB",39.02,2782119,39.02,2015-05-04
"GRUB",38.94,1460084,38.94,2015-05-05
"GRUB",39,1519325,39,2015-05-06
"GRUB",39.41,1618630,39.41,2015-05-07
"GRUB",40.23,1408900,40.23,2015-05-08
"GRUB",39.98,838961,39.98,2015-05-11
"GRUB",39.7,1628299,39.7,2015-05-12
"GRUB",39.69,735673,39.69,2015-05-13
"GRUB",40.22,1450291,40.22,2015-05-14
"GRUB",39.91,843799,39.91,2015-05-15
"GRUB",40.28,1374038,40.28,2015-05-18
"GRUB",39.94,984651,39.94,2015-05-19
"GRUB",40.22,1245047,40.22,2015-05-20
"GRUB",40.48,615901,40.48,2015-05-21
"GRUB",40.26,606442,40.26,2015-05-22
"GS",199.31,2043312,199.31,2015-04-23
"GS",197.99,1425437,197.99,2015-04-24
"GS",196.52,1757286,196.52,2015-04-27
"GS",197.49,1899571,197.49,2015-04-28
"GS",198.56,2464973,198.56,2015-04-29
"GS",196.42,2553326,196.42,2015-04-30
"GS",197.53,2001714,197.53,2015-05-01
"GS",199.3,1581596,199.3,2015-05-04
"GS",197.29,2287420,197.29,2015-05-05
"GS",196.25,2433284,196.25,2015-05-06
"GS",197.39,1795322,197.39,2015-05-07
"GS",200.5,3191957,200.5,2015-05-08
"GS",201.73,1966669,201.73,2015-05-11
"GS",200.53,2246452,200.53,2015-05-12
"GS",201.43,2019335,201.43,2015-05-13
"GS",202.62,1957048,202.62,2015-05-14
"GS",202.97,1722826,202.97,2015-05-15
"GS",204.66,2149654,204.66,2015-05-18
"GS",205.4,2355076,205.4,2015-05-19
"GS",205.08,1810650,205.08,2015-05-20
"GS",204.95,2214351,204.95,2015-05-21
"GS",207.8,3030261,207.8,2015-05-22
"GSAT",3.13,1517366,3.13,2015-04-23
"GSAT",3.15,2298833,3.15,2015-04-24
"GSAT",3.13,1470345,3.13,2015-04-27
"GSAT",2.98,5280822,2.98,2015-04-28
"GSAT",2.82,3481588,2.82,2015-04-29
"GSAT",2.59,6702124,2.59,2015-04-30
"GSAT",2.53,6463804,2.53,2015-05-01
"GSAT",2.39,7483122,2.39,2015-05-04
"GSAT",2.3,7645554,2.3,2015-05-05
"GSAT",2.41,5482254,2.41,2015-05-06
"GSAT",2.31,4033834,2.31,2015-05-07
"GSAT",2.35,1990645,2.35,2015-05-08
"GSAT",2.43,2241003,2.43,2015-05-11
"GSAT",2.47,2595470,2.47,2015-05-12
"GSAT",2.57,2310214,2.57,2015-05-13
"GSAT",2.59,2769323,2.59,2015-05-14
"GSAT",2.56,2690905,2.56,2015-05-15
"GSAT",2.42,2293569,2.42,2015-05-18
"GSAT",2.36,2072364,2.36,2015-05-19
"GSAT",2.48,3003983,2.48,2015-05-20
"GSAT",2.48,2024620,2.48,2015-05-21
"GSAT",2.43,2010456,2.43,2015-05-22
"GSBC",39.99,35248,39.99,2015-04-23
"GSBC",40.17,53947,40.17,2015-04-24
"GSBC",40.17,75064,40.17,2015-04-27
"GSBC",41.23,46767,41.23,2015-04-28
"GSBC",40.65,28731,40.65,2015-04-29
"GSBC",39.42,45357,39.42,2015-04-30
"GSBC",38.75,33790,38.75,2015-05-01
"GSBC",39.26,33623,39.26,2015-05-04
"GSBC",38.71,26128,38.71,2015-05-05
"GSBC",38.69,29413,38.69,2015-05-06
"GSBC",38.93,25177,38.93,2015-05-07
"GSBC",39.02,33529,39.02,2015-05-08
"GSBC",39.43,25377,39.43,2015-05-11
"GSBC",39.34,26733,39.34,2015-05-12
"GSBC",40.08,40495,40.08,2015-05-13
"GSBC",40.14,29602,40.14,2015-05-14
"GSBC",39.21,23321,39.21,2015-05-15
"GSBC",39.98,26254,39.98,2015-05-18
"GSBC",40.13,24284,40.13,2015-05-19
"GSBC",39.74,21553,39.74,2015-05-20
"GSBC",40.03,28119,40.03,2015-05-21
"GSBC",39.82,33212,39.82,2015-05-22
"GSIG",13.74,24892,13.74,2015-04-23
"GSIG",13.78,45208,13.78,2015-04-24
"GSIG",13.93,81908,13.93,2015-04-27
"GSIG",13.98,45597,13.98,2015-04-28
"GSIG",14,55715,14,2015-04-29
"GSIG",13.28,82658,13.28,2015-04-30
"GSIG",13.47,63570,13.47,2015-05-01
"GSIG",13.36,67937,13.36,2015-05-04
"GSIG",13.24,108190,13.24,2015-05-05
"GSIG",13.2,68335,13.2,2015-05-06
"GSIG",14.41,283624,14.41,2015-05-07
"GSIG",14.3,72840,14.3,2015-05-08
"GSIG",14.28,79693,14.28,2015-05-11
"GSIG",14.28,73274,14.28,2015-05-12
"GSIG",14.4,41544,14.4,2015-05-13
"GSIG",14.76,118750,14.76,2015-05-14
"GSIG",14.73,89956,14.73,2015-05-15
"GSIG",14.76,78939,14.76,2015-05-18
"GSIG",14.67,32756,14.67,2015-05-19
"GSIG",14.68,38210,14.68,2015-05-20
"GSIG",14.91,129795,14.91,2015-05-21
"GSIG",14.87,44238,14.87,2015-05-22
"GSIT",5.25,76569,5.25,2015-04-23
"GSIT",5.27,19843,5.27,2015-04-24
"GSIT",5.28,191555,5.28,2015-04-27
"GSIT",5.29,14994,5.29,2015-04-28
"GSIT",5.29,19329,5.29,2015-04-30
"GSIT",5.36,6310,5.36,2015-05-01
"GSIT",5.4,11108,5.4,2015-05-04
"GSIT",5.36,26403,5.36,2015-05-05
"GSIT",5.34,10864,5.34,2015-05-06
"GSIT",5.15,15564,5.15,2015-05-07
"GSIT",5.31,41467,5.31,2015-05-08
"GSIT",5.34,13569,5.34,2015-05-11
"GSIT",5.3,18398,5.3,2015-05-12
"GSIT",5.2,53873,5.2,2015-05-13
"GSIT",5.12,23415,5.12,2015-05-14
"GSIT",5.14,17027,5.14,2015-05-15
"GSIT",4.97,60022,4.97,2015-05-18
"GSIT",4.9,36015,4.9,2015-05-19
"GSIT",4.81,52327,4.81,2015-05-20
"GSIT",4.8,65404,4.8,2015-05-21
"GSIT",4.75,51418,4.75,2015-05-22
"GSM",21,311769,21,2015-04-23
"GSM",21.17,141790,21.17,2015-04-24
"GSM",20.86,302976,20.86,2015-04-27
"GSM",21.04,277989,21.04,2015-04-28
"GSM",20.62,309522,20.62,2015-04-29
"GSM",19.92,772754,19.92,2015-04-30
"GSM",20.04,360804,20.04,2015-05-01
"GSM",19.63,541639,19.63,2015-05-04
"GSM",19.2,1138475,19.2,2015-05-05
"GSM",19.17,433063,19.17,2015-05-06
"GSM",20.78,1910470,20.78,2015-05-07
"GSM",21.16,1209680,21.16,2015-05-08
"GSM",21.27,454015,21.27,2015-05-11
"GSM",20.75,427510,20.75,2015-05-12
"GSM",20.46,448825,20.46,2015-05-13
"GSM",20.66,275992,20.66,2015-05-14
"GSM",20.79,263545,20.79,2015-05-15
"GSM",20.82,301801,20.82,2015-05-18
"GSM",20.12,408759,20.12,2015-05-19
"GSM",20.2,278799,20.2,2015-05-20
"GSM",19.86,245755,19.86,2015-05-21
"GSM",19.66,448310,19.66,2015-05-22
"GSOL",5.51,35358,5.51,2015-04-23
"GSOL",5.52,41081,5.52,2015-04-24
"GSOL",5.54,26840,5.54,2015-04-27
"GSOL",5.59,22637,5.59,2015-04-28
"GSOL",5.72,22169,5.72,2015-04-29
"GSOL",5.54,48105,5.54,2015-04-30
"GSOL",5.6,31499,5.6,2015-05-01
"GSOL",5.62,37940,5.62,2015-05-04
"GSOL",5.62,34979,5.62,2015-05-05
"GSOL",5.54,42610,5.54,2015-05-06
"GSOL",5.49,31432,5.49,2015-05-07
"GSOL",5.44,29415,5.44,2015-05-08
"GSOL",5.6,23995,5.6,2015-05-11
"GSOL",5.49,60667,5.49,2015-05-12
"GSOL",5.52,19550,5.52,2015-05-13
"GSOL",5.66,29735,5.66,2015-05-14
"GSOL",5.83,38233,5.83,2015-05-15
"GSOL",5.83,39514,5.83,2015-05-18
"GSOL",5.47,36716,5.47,2015-05-19
"GSOL",5.49,33278,5.49,2015-05-20
"GSOL",5.52,39502,5.52,2015-05-21
"GSOL",5.59,73553,5.59,2015-05-22
"GST",3.34,574233,3.34,2015-04-23
"GST",3.3,490441,3.3,2015-04-24
"GST",3.38,725293,3.38,2015-04-27
"GST",3.49,465730,3.49,2015-04-28
"GST",3.74,1104520,3.74,2015-04-29
"GST",3.63,1252069,3.63,2015-04-30
"GST",3.79,820088,3.79,2015-05-01
"GST",3.64,1197288,3.64,2015-05-04
"GST",3.5,1065468,3.5,2015-05-05
"GST",3.41,831615,3.41,2015-05-06
"GST",3.37,1267124,3.37,2015-05-07
"GST",3.59,1115866,3.59,2015-05-08
"GST",3.39,752533,3.39,2015-05-11
"GST",3.5,601255,3.5,2015-05-12
"GST",3.59,736047,3.59,2015-05-13
"GST",3.46,488407,3.46,2015-05-14
"GST",3.48,563002,3.48,2015-05-15
"GST",3.36,840878,3.36,2015-05-18
"GST",3.13,1658369,3.13,2015-05-19
"GST",3.08,596928,3.08,2015-05-20
"GST",3.11,550487,3.11,2015-05-21
"GST",3.08,358825,3.08,2015-05-22
"GSVC",9.86,75235,9.86,2015-04-23
"GSVC",9.79,39525,9.79,2015-04-24
"GSVC",9.81,123598,9.81,2015-04-27
"GSVC",9.49,259040,9.49,2015-04-28
"GSVC",9.42,268202,9.42,2015-04-29
"GSVC",9.62,189987,9.62,2015-04-30
"GSVC",9.65,64784,9.65,2015-05-01
"GSVC",9.67,50694,9.67,2015-05-04
"GSVC",9.65,59125,9.65,2015-05-05
"GSVC",9.69,73526,9.69,2015-05-06
"GSVC",9.76,153428,9.76,2015-05-07
"GSVC",9.79,118716,9.79,2015-05-08
"GSVC",9.9,101672,9.9,2015-05-11
"GSVC",9.86,88433,9.86,2015-05-12
"GSVC",9.9,57593,9.9,2015-05-13
"GSVC",9.94,63311,9.94,2015-05-14
"GSVC",10,478441,10,2015-05-15
"GSVC",10.12,109837,10.12,2015-05-18
"GSVC",10.38,175687,10.38,2015-05-19
"GSVC",10.39,138704,10.39,2015-05-20
"GSVC",10.35,61357,10.35,2015-05-21
"GSVC",10.4,94507,10.4,2015-05-22
"GT",27.74,2190339,27.681394366197,2015-04-23
"GT",27.74,2288769,27.681394366197,2015-04-24
"GT",27.6,3206149,27.541690140845,2015-04-27
"GT",27.21,5673771,27.152514084507,2015-04-28
"GT",28.34,8255003,28.34,2015-04-29
"GT",28.365,5177675,28.365,2015-04-30
"GT",28.4,5120288,28.4,2015-05-01
"GT",28.34,3581585,28.34,2015-05-04
"GT",27.96,4083492,27.96,2015-05-05
"GT",27.98,3907717,27.98,2015-05-06
"GT",28.79,5237990,28.79,2015-05-07
"GT",29.43,4593442,29.43,2015-05-08
"GT",29.77,6242754,29.77,2015-05-11
"GT",29.59,2807464,29.59,2015-05-12
"GT",30.38,7710309,30.38,2015-05-13
"GT",30.86,4487350,30.86,2015-05-14
"GT",30.85,2825268,30.85,2015-05-15
"GT",31.24,4436460,31.24,2015-05-18
"GT",31.2,2080166,31.2,2015-05-19
"GT",31.26,3735967,31.26,2015-05-20
"GT",31.89,3556556,31.89,2015-05-21
"GT",31.74,3478508,31.74,2015-05-22
"GTI",4.16,593763,4.16,2015-04-23
"GTI",4.14,371656,4.14,2015-04-24
"GTI",4.27,420822,4.27,2015-04-27
"GTI",4.42,516697,4.42,2015-04-28
"GTI",4.33,581026,4.33,2015-04-29
"GTI",4.84,5214093,4.84,2015-04-30
"GTI",4.83,4921377,4.83,2015-05-01
"GTI",4.89,3090098,4.89,2015-05-04
"GTI",4.9,2235800,4.9,2015-05-05
"GTI",4.89,2547767,4.89,2015-05-06
"GTI",4.9,1988955,4.9,2015-05-07
"GTI",4.95,2100632,4.95,2015-05-08
"GTI",4.88,1052470,4.88,2015-05-11
"GTI",4.91,998575,4.91,2015-05-12
"GTI",4.92,1005048,4.92,2015-05-13
"GTI",4.96,883791,4.96,2015-05-14
"GTI",4.95,904036,4.95,2015-05-15
"GTI",5.05,6842346,5.05,2015-05-18
"GTI",5.04,1364179,5.04,2015-05-19
"GTI",5.04,1898208,5.04,2015-05-20
"GTI",5.04,1297317,5.04,2015-05-21
"GTI",5.03,761564,5.03,2015-05-22
"GTLS",40.94,183947,40.94,2015-04-23
"GTLS",41.02,287825,41.02,2015-04-24
"GTLS",41.72,394222,41.72,2015-04-27
"GTLS",42.71,780585,42.71,2015-04-28
"GTLS",42.08,489364,42.08,2015-04-29
"GTLS",40.55,1428806,40.55,2015-04-30
"GTLS",36.91,1226020,36.91,2015-05-01
"GTLS",36.06,1268315,36.06,2015-05-04
"GTLS",35.57,765706,35.57,2015-05-05
"GTLS",35.29,376252,35.29,2015-05-06
"GTLS",35.42,470562,35.42,2015-05-07
"GTLS",35.8,387156,35.8,2015-05-08
"GTLS",36.05,383691,36.05,2015-05-11
"GTLS",35.39,444238,35.39,2015-05-12
"GTLS",35.998,689382,35.998,2015-05-13
"GTLS",35.64,415777,35.64,2015-05-14
"GTLS",35.19,591763,35.19,2015-05-15
"GTLS",35.6,471034,35.6,2015-05-18
"GTLS",36.03,612828,36.03,2015-05-19
"GTLS",36.69,557991,36.69,2015-05-20
"GTLS",36.39,368844,36.39,2015-05-21
"GTLS",34.81,403618,34.81,2015-05-22
"GTN",13.92,385500,13.92,2015-04-23
"GTN",13.76,645696,13.76,2015-04-24
"GTN",13.91,638543,13.91,2015-04-27
"GTN",13.93,729237,13.93,2015-04-28
"GTN",13.52,510288,13.52,2015-04-29
"GTN",13.26,397763,13.26,2015-04-30
"GTN",13.51,321416,13.51,2015-05-01
"GTN",13.65,562849,13.65,2015-05-04
"GTN",14.21,1473754,14.21,2015-05-05
"GTN",13.88,885780,13.88,2015-05-06
"GTN",13.88,569308,13.88,2015-05-07
"GTN",13.85,443544,13.85,2015-05-08
"GTN",13.91,608269,13.91,2015-05-11
"GTN",14.01,355238,14.01,2015-05-12
"GTN",13.87,347054,13.87,2015-05-13
"GTN",13.89,309855,13.89,2015-05-14
"GTN",13.72,311501,13.72,2015-05-15
